time_s,time_h,moisture_0_cm,moisture_0.5_cm,moisture_1_cm,moisture_1.5_cm,moisture_2_cm,maximum_moisture,maximum_radius_cm
114600.000000,31.8333333333,0.1987920795,0.1950370057,0.1830511246,0.1592453087,0.0586377860,0.1987920795,0.00000000
114660.000000,31.8500000000,0.1987326855,0.1949795054,0.1829995009,0.1592045813,0.0586279456,0.1987326855,0.00000000
114720.000000,31.8666666667,0.1986733618,0.1949220727,0.1829479371,0.1591638996,0.0586181231,0.1986733618,0.00000000
114780.000000,31.8833333333,0.1986141083,0.1948647077,0.1828964331,0.1591232635,0.0586083187,0.1986141083,0.00000000
114840.000000,31.9000000000,0.1985549247,0.1948074101,0.1828449887,0.1590826731,0.0585985322,0.1985549247,0.00000000
114900.000000,31.9166666667,0.1984958111,0.1947501798,0.1827936039,0.1590421282,0.0585887636,0.1984958111,0.00000000
114960.000000,31.9333333333,0.1984367671,0.1946930168,0.1827422785,0.1590016288,0.0585790129,0.1984367671,0.00000000
115020.000000,31.9500000000,0.1983777928,0.1946359208,0.1826910125,0.1589611747,0.0585692800,0.1983777928,0.00000000
115080.000000,31.9666666667,0.1983188880,0.1945788918,0.1826398056,0.1589207659,0.0585595649,0.1983188880,0.00000000
115140.000000,31.9833333333,0.1982600525,0.1945219296,0.1825886579,0.1588804023,0.0585498675,0.1982600525,0.00000000
115200.000000,32.0000000000,0.1982012863,0.1944650342,0.1825375691,0.1588400838,0.0585401878,0.1982012863,0.00000000
115260.000000,32.0166666667,0.1981425891,0.1944082053,0.1824865393,0.1587998103,0.0585305257,0.1981425891,0.00000000
115320.000000,32.0333333333,0.1980839609,0.1943514429,0.1824355682,0.1587595818,0.0585208812,0.1980839609,0.00000000
115380.000000,32.0500000000,0.1980254015,0.1942947468,0.1823846558,0.1587193981,0.0585112543,0.1980254015,0.00000000
115440.000000,32.0666666667,0.1979669109,0.1942381169,0.1823338020,0.1586792593,0.0585016448,0.1979669109,0.00000000
115500.000000,32.0833333333,0.1979084888,0.1941815531,0.1822830066,0.1586391651,0.0584920529,0.1979084888,0.00000000
115560.000000,32.1000000000,0.1978501352,0.1941250553,0.1822322695,0.1585991156,0.0584824783,0.1978501352,0.00000000
115620.000000,32.1166666667,0.1977918499,0.1940686233,0.1821815907,0.1585591106,0.0584729212,0.1977918499,0.00000000
115680.000000,32.1333333333,0.1977336328,0.1940122571,0.1821309701,0.1585191501,0.0584633813,0.1977336328,0.00000000
115740.000000,32.1500000000,0.1976754838,0.1939559564,0.1820804074,0.1584792340,0.0584538588,0.1976754838,0.00000000
115800.000000,32.1666666667,0.1976174027,0.1938997213,0.1820299027,0.1584393622,0.0584443535,0.1976174027,0.00000000
115860.000000,32.1833333333,0.1975593894,0.1938435514,0.1819794558,0.1583995346,0.0584348655,0.1975593894,0.00000000
115920.000000,32.2000000000,0.1975014438,0.1937874469,0.1819290666,0.1583597511,0.0584253945,0.1975014438,0.00000000
115980.000000,32.2166666667,0.1974435658,0.1937314074,0.1818787350,0.1583200117,0.0584159408,0.1974435658,0.00000000
116040.000000,32.2333333333,0.1973857552,0.1936754329,0.1818284609,0.1582803164,0.0584065041,0.1973857552,0.00000000
116100.000000,32.2500000000,0.1973280120,0.1936195233,0.1817782442,0.1582406649,0.0583970844,0.1973280120,0.00000000
116160.000000,32.2666666667,0.1972703359,0.1935636785,0.1817280848,0.1582010573,0.0583876817,0.1972703359,0.00000000
116220.000000,32.2833333333,0.1972127269,0.1935078983,0.1816779826,0.1581614934,0.0583782960,0.1972127269,0.00000000
116280.000000,32.3000000000,0.1971551848,0.1934521826,0.1816279374,0.1581219732,0.0583689272,0.1971551848,0.00000000
116340.000000,32.3166666667,0.1970977096,0.1933965313,0.1815779492,0.1580824966,0.0583595753,0.1970977096,0.00000000
116400.000000,32.3333333333,0.1970403011,0.1933409443,0.1815280179,0.1580430635,0.0583502402,0.1970403011,0.00000000
116460.000000,32.3500000000,0.1969829591,0.1932854215,0.1814781434,0.1580036739,0.0583409219,0.1969829591,0.00000000
116520.000000,32.3666666667,0.1969256836,0.1932299627,0.1814283255,0.1579643276,0.0583316203,0.1969256836,0.00000000
116580.000000,32.3833333333,0.1968684744,0.1931745678,0.1813785642,0.1579250247,0.0583223355,0.1968684744,0.00000000
116640.000000,32.4000000000,0.1968113314,0.1931192367,0.1813288594,0.1578857649,0.0583130673,0.1968113314,0.00000000
116700.000000,32.4166666667,0.1967542544,0.1930639693,0.1812792109,0.1578465483,0.0583038158,0.1967542544,0.00000000
116760.000000,32.4333333333,0.1966972435,0.1930087655,0.1812296186,0.1578073747,0.0582945808,0.1966972435,0.00000000
116820.000000,32.4500000000,0.1966402984,0.1929536252,0.1811800825,0.1577682441,0.0582853624,0.1966402984,0.00000000
116880.000000,32.4666666667,0.1965834190,0.1928985482,0.1811306025,0.1577291565,0.0582761605,0.1965834190,0.00000000
116940.000000,32.4833333333,0.1965266052,0.1928435344,0.1810811784,0.1576901116,0.0582669750,0.1965266052,0.00000000
117000.000000,32.5000000000,0.1964698569,0.1927885837,0.1810318102,0.1576511095,0.0582578060,0.1964698569,0.00000000
117060.000000,32.5166666667,0.1964131739,0.1927336960,0.1809824977,0.1576121501,0.0582486533,0.1964131739,0.00000000
117120.000000,32.5333333333,0.1963565562,0.1926788713,0.1809332408,0.1575732333,0.0582395170,0.1963565562,0.00000000
117180.000000,32.5500000000,0.1963000036,0.1926241092,0.1808840395,0.1575343591,0.0582303971,0.1963000036,0.00000000
117240.000000,32.5666666667,0.1962435160,0.1925694098,0.1808348936,0.1574955272,0.0582212933,0.1962435160,0.00000000
117300.000000,32.5833333333,0.1961870933,0.1925147730,0.1807858031,0.1574567378,0.0582122058,0.1961870933,0.00000000
117360.000000,32.6000000000,0.1961307353,0.1924601986,0.1807367679,0.1574179907,0.0582031345,0.1961307353,0.00000000
117420.000000,32.6166666667,0.1960744420,0.1924056865,0.1806877877,0.1573792858,0.0581940794,0.1960744420,0.00000000
117480.000000,32.6333333333,0.1960182132,0.1923512365,0.1806388627,0.1573406230,0.0581850403,0.1960182132,0.00000000
117540.000000,32.6500000000,0.1959620488,0.1922968487,0.1805899925,0.1573020023,0.0581760173,0.1959620488,0.00000000
117600.000000,32.6666666667,0.1959059487,0.1922425228,0.1805411772,0.1572634237,0.0581670104,0.1959059487,0.00000000
117660.000000,32.6833333333,0.1958499128,0.1921882588,0.1804924167,0.1572248870,0.0581580194,0.1958499128,0.00000000
117720.000000,32.7000000000,0.1957939409,0.1921340565,0.1804437108,0.1571863921,0.0581490444,0.1957939409,0.00000000
117780.000000,32.7166666667,0.1957380330,0.1920799159,0.1803950595,0.1571479390,0.0581400854,0.1957380330,0.00000000
117840.000000,32.7333333333,0.1956821889,0.1920258368,0.1803464626,0.1571095277,0.0581311421,0.1956821889,0.00000000
117900.000000,32.7500000000,0.1956264085,0.1919718191,0.1802979201,0.1570711579,0.0581222148,0.1956264085,0.00000000
117960.000000,32.7666666667,0.1955706916,0.1919178627,0.1802494319,0.1570328298,0.0581133032,0.1955706916,0.00000000
118020.000000,32.7833333333,0.1955150383,0.1918639675,0.1802009978,0.1569945431,0.0581044074,0.1955150383,0.00000000
118080.000000,32.8000000000,0.1954594483,0.1918101333,0.1801526177,0.1569562979,0.0580955273,0.1954594483,0.00000000
118140.000000,32.8166666667,0.1954039216,0.1917563601,0.1801042917,0.1569180940,0.0580866629,0.1954039216,0.00000000
118200.000000,32.8333333333,0.1953484580,0.1917026478,0.1800560195,0.1568799313,0.0580778142,0.1953484580,0.00000000
118260.000000,32.8500000000,0.1952930574,0.1916489962,0.1800078011,0.1568418099,0.0580689810,0.1952930574,0.00000000
118320.000000,32.8666666667,0.1952377198,0.1915954053,0.1799596364,0.1568037297,0.0580601635,0.1952377198,0.00000000
118380.000000,32.8833333333,0.1951824449,0.1915418749,0.1799115252,0.1567656904,0.0580513614,0.1951824449,0.00000000
118440.000000,32.9000000000,0.1951272327,0.1914884049,0.1798634676,0.1567276922,0.0580425749,0.1951272327,0.00000000
118500.000000,32.9166666667,0.1950720830,0.1914349952,0.1798154633,0.1566897349,0.0580338038,0.1950720830,0.00000000
118560.000000,32.9333333333,0.1950169958,0.1913816457,0.1797675124,0.1566518184,0.0580250482,0.1950169958,0.00000000
118620.000000,32.9500000000,0.1949619710,0.1913283563,0.1797196147,0.1566139427,0.0580163079,0.1949619710,0.00000000
118680.000000,32.9666666667,0.1949070083,0.1912751269,0.1796717700,0.1565761077,0.0580075830,0.1949070083,0.00000000
118740.000000,32.9833333333,0.1948521078,0.1912219574,0.1796239784,0.1565383134,0.0579988734,0.1948521078,0.00000000
118800.000000,33.0000000000,0.1947972693,0.1911688476,0.1795762397,0.1565005596,0.0579901791,0.1947972693,0.00000000
118860.000000,33.0166666667,0.1947424926,0.1911157975,0.1795285538,0.1564628463,0.0579815001,0.1947424926,0.00000000
118920.000000,33.0333333333,0.1946877778,0.1910628069,0.1794809207,0.1564251734,0.0579728362,0.1946877778,0.00000000
118980.000000,33.0500000000,0.1946331246,0.1910098758,0.1794333402,0.1563875409,0.0579641875,0.1946331246,0.00000000
119040.000000,33.0666666667,0.1945785329,0.1909570041,0.1793858123,0.1563499487,0.0579555540,0.1945785329,0.00000000
119100.000000,33.0833333333,0.1945240027,0.1909041916,0.1793383368,0.1563123967,0.0579469355,0.1945240027,0.00000000
119160.000000,33.1000000000,0.1944695339,0.1908514382,0.1792909136,0.1562748848,0.0579383321,0.1944695339,0.00000000
119220.000000,33.1166666667,0.1944151263,0.1907987438,0.1792435428,0.1562374130,0.0579297437,0.1944151263,0.00000000
119280.000000,33.1333333333,0.1943607797,0.1907461083,0.1791962241,0.1561999812,0.0579211703,0.1943607797,0.00000000
119340.000000,33.1500000000,0.1943064942,0.1906935317,0.1791489575,0.1561625893,0.0579126119,0.1943064942,0.00000000
119400.000000,33.1666666667,0.1942522696,0.1906410138,0.1791017429,0.1561252373,0.0579040684,0.1942522696,0.00000000
119460.000000,33.1833333333,0.1941981058,0.1905885545,0.1790545802,0.1560879251,0.0578955397,0.1941981058,0.00000000
119520.000000,33.2000000000,0.1941440026,0.1905361536,0.1790074693,0.1560506526,0.0578870260,0.1941440026,0.00000000
119580.000000,33.2166666667,0.1940899601,0.1904838112,0.1789604101,0.1560134198,0.0578785270,0.1940899601,0.00000000
119640.000000,33.2333333333,0.1940359780,0.1904315271,0.1789134026,0.1559762266,0.0578700428,0.1940359780,0.00000000
119700.000000,33.2500000000,0.1939820562,0.1903793011,0.1788664466,0.1559390729,0.0578615733,0.1939820562,0.00000000
119760.000000,33.2666666667,0.1939281947,0.1903271333,0.1788195420,0.1559019586,0.0578531186,0.1939281947,0.00000000
119820.000000,33.2833333333,0.1938743933,0.1902750234,0.1787726888,0.1558648838,0.0578446785,0.1938743933,0.00000000
119880.000000,33.3000000000,0.1938206520,0.1902229714,0.1787258868,0.1558278483,0.0578362531,0.1938206520,0.00000000
119940.000000,33.3166666667,0.1937669706,0.1901709772,0.1786791361,0.1557908520,0.0578278423,0.1937669706,0.00000000
120000.000000,33.3333333333,0.1937133490,0.1901190406,0.1786324364,0.1557538949,0.0578194460,0.1937133490,0.00000000
120060.000000,33.3500000000,0.1936597871,0.1900671617,0.1785857877,0.1557169769,0.0578110643,0.1936597871,0.00000000
120120.000000,33.3666666667,0.1936062848,0.1900153401,0.1785391899,0.1556800980,0.0578026970,0.1936062848,0.00000000
120180.000000,33.3833333333,0.1935528421,0.1899635760,0.1784926430,0.1556432581,0.0577943443,0.1935528421,0.00000000
120240.000000,33.4000000000,0.1934994587,0.1899118691,0.1784461468,0.1556064570,0.0577860060,0.1934994587,0.00000000
120300.000000,33.4166666667,0.1934461346,0.1898602194,0.1783997012,0.1555696949,0.0577776820,0.1934461346,0.00000000
120360.000000,33.4333333333,0.1933928697,0.1898086268,0.1783533061,0.1555329715,0.0577693725,0.1933928697,0.00000000
120420.000000,33.4500000000,0.1933396639,0.1897570911,0.1783069616,0.1554962868,0.0577610772,0.1933396639,0.00000000
120480.000000,33.4666666667,0.1932865171,0.1897056123,0.1782606674,0.1554596408,0.0577527963,0.1932865171,0.00000000
120540.000000,33.4833333333,0.1932334291,0.1896541902,0.1782144234,0.1554230334,0.0577445296,0.1932334291,0.00000000
120600.000000,33.5000000000,0.1931803999,0.1896028248,0.1781682297,0.1553864645,0.0577362772,0.1931803999,0.00000000
120660.000000,33.5166666667,0.1931274294,0.1895515160,0.1781220861,0.1553499341,0.0577280389,0.1931274294,0.00000000
120720.000000,33.5333333333,0.1930745174,0.1895002637,0.1780759926,0.1553134420,0.0577198148,0.1930745174,0.00000000
120780.000000,33.5500000000,0.1930216639,0.1894490677,0.1780299489,0.1552769883,0.0577116049,0.1930216639,0.00000000
120840.000000,33.5666666667,0.1929688687,0.1893979279,0.1779839552,0.1552405728,0.0577034090,0.1929688687,0.00000000
120900.000000,33.5833333333,0.1929161318,0.1893468444,0.1779380112,0.1552041955,0.0576952272,0.1929161318,0.00000000
120960.000000,33.6000000000,0.1928634530,0.1892958169,0.1778921168,0.1551678564,0.0576870595,0.1928634530,0.00000000
121020.000000,33.6166666667,0.1928108323,0.1892448453,0.1778462721,0.1551315553,0.0576789057,0.1928108323,0.00000000
121080.000000,33.6333333333,0.1927582696,0.1891939297,0.1778004768,0.1550952922,0.0576707659,0.1927582696,0.00000000
121140.000000,33.6500000000,0.1927057646,0.1891430698,0.1777547310,0.1550590671,0.0576626400,0.1927057646,0.00000000
121200.000000,33.6666666667,0.1926533174,0.1890922656,0.1777090345,0.1550228798,0.0576545281,0.1926533174,0.00000000
121260.000000,33.6833333333,0.1926009279,0.1890415170,0.1776633873,0.1549867303,0.0576464300,0.1926009279,0.00000000
121320.000000,33.7000000000,0.1925485959,0.1889908239,0.1776177893,0.1549506186,0.0576383457,0.1925485959,0.00000000
121380.000000,33.7166666667,0.1924963213,0.1889401861,0.1775722403,0.1549145446,0.0576302753,0.1924963213,0.00000000
121440.000000,33.7333333333,0.1924441041,0.1888896036,0.1775267403,0.1548785082,0.0576222186,0.1924441041,0.00000000
121500.000000,33.7500000000,0.1923919441,0.1888390764,0.1774812892,0.1548425093,0.0576141757,0.1923919441,0.00000000
121560.000000,33.7666666667,0.1923398412,0.1887886042,0.1774358870,0.1548065479,0.0576061464,0.1923398412,0.00000000
121620.000000,33.7833333333,0.1922877954,0.1887381870,0.1773905334,0.1547706240,0.0575981309,0.1922877954,0.00000000
121680.000000,33.8000000000,0.1922358065,0.1886878247,0.1773452286,0.1547347374,0.0575901290,0.1922358065,0.00000000
121740.000000,33.8166666667,0.1921838745,0.1886375172,0.1772999723,0.1546988881,0.0575821407,0.1921838745,0.00000000
121800.000000,33.8333333333,0.1921319992,0.1885872645,0.1772547645,0.1546630760,0.0575741659,0.1921319992,0.00000000
121860.000000,33.8500000000,0.1920801805,0.1885370664,0.1772096051,0.1546273011,0.0575662048,0.1920801805,0.00000000
121920.000000,33.8666666667,0.1920284184,0.1884869227,0.1771644941,0.1545915634,0.0575582571,0.1920284184,0.00000000
121980.000000,33.8833333333,0.1919767127,0.1884368336,0.1771194313,0.1545558626,0.0575503230,0.1919767127,0.00000000
122040.000000,33.9000000000,0.1919250634,0.1883867987,0.1770744166,0.1545201989,0.0575424023,0.1919250634,0.00000000
122100.000000,33.9166666667,0.1918734703,0.1883368181,0.1770294500,0.1544845721,0.0575344950,0.1918734703,0.00000000
122160.000000,33.9333333333,0.1918219334,0.1882868916,0.1769845314,0.1544489822,0.0575266011,0.1918219334,0.00000000
122220.000000,33.9500000000,0.1917704525,0.1882370192,0.1769396608,0.1544134290,0.0575187206,0.1917704525,0.00000000
122280.000000,33.9666666667,0.1917190275,0.1881872007,0.1768948379,0.1543779126,0.0575108534,0.1917190275,0.00000000
122340.000000,33.9833333333,0.1916676584,0.1881374362,0.1768500628,0.1543424329,0.0575029995,0.1916676584,0.00000000
122400.000000,34.0000000000,0.1916163451,0.1880877253,0.1768053354,0.1543069898,0.0574951589,0.1916163451,0.00000000
122460.000000,34.0166666667,0.1915650875,0.1880380682,0.1767606555,0.1542715833,0.0574873315,0.1915650875,0.00000000
122520.000000,34.0333333333,0.1915138854,0.1879884646,0.1767160232,0.1542362132,0.0574795173,0.1915138854,0.00000000
122580.000000,34.0500000000,0.1914627387,0.1879389146,0.1766714382,0.1542008796,0.0574717163,0.1914627387,0.00000000
122640.000000,34.0666666667,0.1914116475,0.1878894179,0.1766269007,0.1541655823,0.0574639285,0.1914116475,0.00000000
122700.000000,34.0833333333,0.1913606115,0.1878399746,0.1765824103,0.1541303214,0.0574561538,0.1913606115,0.00000000
122760.000000,34.1000000000,0.1913096307,0.1877905844,0.1765379672,0.1540950967,0.0574483921,0.1913096307,0.00000000
122820.000000,34.1166666667,0.1912587050,0.1877412474,0.1764935711,0.1540599082,0.0574406435,0.1912587050,0.00000000
122880.000000,34.1333333333,0.1912078343,0.1876919634,0.1764492221,0.1540247559,0.0574329080,0.1912078343,0.00000000
122940.000000,34.1500000000,0.1911570185,0.1876427324,0.1764049200,0.1539896396,0.0574251855,0.1911570185,0.00000000
123000.000000,34.1666666667,0.1911062575,0.1875935542,0.1763606648,0.1539545593,0.0574174759,0.1911062575,0.00000000
123060.000000,34.1833333333,0.1910555512,0.1875444288,0.1763164563,0.1539195150,0.0574097792,0.1910555512,0.00000000
123120.000000,34.2000000000,0.1910048995,0.1874953561,0.1762722946,0.1538845065,0.0574020955,0.1910048995,0.00000000
123180.000000,34.2166666667,0.1909543024,0.1874463359,0.1762281794,0.1538495339,0.0573944247,0.1909543024,0.00000000
123240.000000,34.2333333333,0.1909037596,0.1873973682,0.1761841108,0.1538145971,0.0573867667,0.1909037596,0.00000000
123300.000000,34.2500000000,0.1908532712,0.1873484530,0.1761400887,0.1537796960,0.0573791215,0.1908532712,0.00000000
123360.000000,34.2666666667,0.1908028371,0.1872995900,0.1760961129,0.1537448305,0.0573714891,0.1908028371,0.00000000
123420.000000,34.2833333333,0.1907524570,0.1872507793,0.1760521835,0.1537100006,0.0573638695,0.1907524570,0.00000000
123480.000000,34.3000000000,0.1907021311,0.1872020207,0.1760083003,0.1536752063,0.0573562626,0.1907021311,0.00000000
123540.000000,34.3166666667,0.1906518591,0.1871533141,0.1759644632,0.1536404474,0.0573486684,0.1906518591,0.00000000
123600.000000,34.3333333333,0.1906016409,0.1871046595,0.1759206722,0.1536057240,0.0573410869,0.1906016409,0.00000000
123660.000000,34.3500000000,0.1905514766,0.1870560567,0.1758769272,0.1535710359,0.0573335181,0.1905514766,0.00000000
123720.000000,34.3666666667,0.1905013659,0.1870075058,0.1758332281,0.1535363831,0.0573259618,0.1905013659,0.00000000
123780.000000,34.3833333333,0.1904513088,0.1869590065,0.1757895749,0.1535017656,0.0573184182,0.1904513088,0.00000000
123840.000000,34.4000000000,0.1904013052,0.1869105588,0.1757459674,0.1534671832,0.0573108871,0.1904013052,0.00000000
123900.000000,34.4166666667,0.1903513551,0.1868621626,0.1757024056,0.1534326360,0.0573033686,0.1903513551,0.00000000
123960.000000,34.4333333333,0.1903014582,0.1868138179,0.1756588894,0.1533981238,0.0572958625,0.1903014582,0.00000000
124020.000000,34.4500000000,0.1902516146,0.1867655245,0.1756154187,0.1533636467,0.0572883690,0.1902516146,0.00000000
124080.000000,34.4666666667,0.1902018241,0.1867172823,0.1755719935,0.1533292045,0.0572808878,0.1902018241,0.00000000
124140.000000,34.4833333333,0.1901520867,0.1866690913,0.1755286137,0.1532947972,0.0572734191,0.1901520867,0.00000000
124200.000000,34.5000000000,0.1901024022,0.1866209514,0.1754852791,0.1532604248,0.0572659628,0.1901024022,0.00000000
124260.000000,34.5166666667,0.1900527706,0.1865728625,0.1754419898,0.1532260871,0.0572585189,0.1900527706,0.00000000
124320.000000,34.5333333333,0.1900031917,0.1865248245,0.1753987457,0.1531917841,0.0572510873,0.1900031917,0.00000000
124380.000000,34.5500000000,0.1899536655,0.1864768373,0.1753555466,0.1531575158,0.0572436680,0.1899536655,0.00000000
124440.000000,34.5666666667,0.1899041920,0.1864289008,0.1753123925,0.1531232822,0.0572362609,0.1899041920,0.00000000
124500.000000,34.5833333333,0.1898547709,0.1863810150,0.1752692833,0.1530890831,0.0572288662,0.1898547709,0.00000000
124560.000000,34.6000000000,0.1898054023,0.1863331797,0.1752262190,0.1530549184,0.0572214836,0.1898054023,0.00000000
124620.000000,34.6166666667,0.1897560860,0.1862853949,0.1751831994,0.1530207883,0.0572141133,0.1897560860,0.00000000
124680.000000,34.6333333333,0.1897068219,0.1862376605,0.1751402246,0.1529866925,0.0572067551,0.1897068219,0.00000000
124740.000000,34.6500000000,0.1896576100,0.1861899764,0.1750972943,0.1529526310,0.0571994091,0.1896576100,0.00000000
124800.000000,34.6666666667,0.1896084501,0.1861423425,0.1750544086,0.1529186038,0.0571920751,0.1896084501,0.00000000
124860.000000,34.6833333333,0.1895593422,0.1860947588,0.1750115674,0.1528846108,0.0571847533,0.1895593422,0.00000000
124920.000000,34.7000000000,0.1895102863,0.1860472251,0.1749687706,0.1528506520,0.0571774435,0.1895102863,0.00000000
124980.000000,34.7166666667,0.1894612821,0.1859997413,0.1749260181,0.1528167273,0.0571701458,0.1894612821,0.00000000
125040.000000,34.7333333333,0.1894123296,0.1859523075,0.1748833099,0.1527828366,0.0571628601,0.1894123296,0.00000000
125100.000000,34.7500000000,0.1893634287,0.1859049234,0.1748406458,0.1527489800,0.0571555863,0.1893634287,0.00000000
125160.000000,34.7666666667,0.1893145794,0.1858575891,0.1747980259,0.1527151573,0.0571483245,0.1893145794,0.00000000
125220.000000,34.7833333333,0.1892657815,0.1858103044,0.1747554500,0.1526813684,0.0571410746,0.1892657815,0.00000000
125280.000000,34.8000000000,0.1892170350,0.1857630692,0.1747129180,0.1526476134,0.0571338366,0.1892170350,0.00000000
125340.000000,34.8166666667,0.1891683398,0.1857158835,0.1746704299,0.1526138921,0.0571266105,0.1891683398,0.00000000
125400.000000,34.8333333333,0.1891196958,0.1856687472,0.1746279857,0.1525802046,0.0571193963,0.1891196958,0.00000000
125460.000000,34.8500000000,0.1890711028,0.1856216601,0.1745855851,0.1525465508,0.0571121939,0.1890711028,0.00000000
125520.000000,34.8666666667,0.1890225609,0.1855746223,0.1745432283,0.1525129305,0.0571050032,0.1890225609,0.00000000
125580.000000,34.8833333333,0.1889740700,0.1855276337,0.1745009150,0.1524793438,0.0570978243,0.1889740700,0.00000000
125640.000000,34.9000000000,0.1889256298,0.1854806940,0.1744586453,0.1524457906,0.0570906572,0.1889256298,0.00000000
125700.000000,34.9166666667,0.1888772405,0.1854338034,0.1744164190,0.1524122709,0.0570835018,0.1888772405,0.00000000
125760.000000,34.9333333333,0.1888289018,0.1853869616,0.1743742361,0.1523787845,0.0570763580,0.1888289018,0.00000000
125820.000000,34.9500000000,0.1887806137,0.1853401686,0.1743320965,0.1523453315,0.0570692260,0.1887806137,0.00000000
125880.000000,34.9666666667,0.1887323761,0.1852934244,0.1742900001,0.1523119118,0.0570621055,0.1887323761,0.00000000
125940.000000,34.9833333333,0.1886841889,0.1852467288,0.1742479469,0.1522785252,0.0570549967,0.1886841889,0.00000000
126000.000000,35.0000000000,0.1886360521,0.1852000817,0.1742059368,0.1522451719,0.0570478995,0.1886360521,0.00000000
126060.000000,35.0166666667,0.1885879655,0.1851534832,0.1741639697,0.1522118517,0.0570408138,0.1885879655,0.00000000
126120.000000,35.0333333333,0.1885399291,0.1851069330,0.1741220456,0.1521785646,0.0570337396,0.1885399291,0.00000000
126180.000000,35.0500000000,0.1884919428,0.1850604312,0.1740801643,0.1521453105,0.0570266770,0.1884919428,0.00000000
126240.000000,35.0666666667,0.1884440065,0.1850139776,0.1740383258,0.1521120893,0.0570196258,0.1884440065,0.00000000
126300.000000,35.0833333333,0.1883961201,0.1849675721,0.1739965301,0.1520789011,0.0570125861,0.1883961201,0.00000000
126360.000000,35.1000000000,0.1883482836,0.1849212147,0.1739547771,0.1520457457,0.0570055579,0.1883482836,0.00000000
126420.000000,35.1166666667,0.1883004968,0.1848749054,0.1739130666,0.1520126231,0.0569985410,0.1883004968,0.00000000
126480.000000,35.1333333333,0.1882527597,0.1848286439,0.1738713987,0.1519795332,0.0569915355,0.1882527597,0.00000000
126540.000000,35.1500000000,0.1882050721,0.1847824303,0.1738297733,0.1519464761,0.0569845414,0.1882050721,0.00000000
126600.000000,35.1666666667,0.1881574341,0.1847362644,0.1737881902,0.1519134516,0.0569775586,0.1881574341,0.00000000
126660.000000,35.1833333333,0.1881098455,0.1846901463,0.1737466495,0.1518804597,0.0569705871,0.1881098455,0.00000000
126720.000000,35.2000000000,0.1880623062,0.1846440757,0.1737051510,0.1518475004,0.0569636269,0.1880623062,0.00000000
126780.000000,35.2166666667,0.1880148162,0.1845980527,0.1736636946,0.1518145735,0.0569566779,0.1880148162,0.00000000
126840.000000,35.2333333333,0.1879673754,0.1845520770,0.1736222804,0.1517816791,0.0569497402,0.1879673754,0.00000000
126900.000000,35.2500000000,0.1879199837,0.1845061488,0.1735809083,0.1517488171,0.0569428137,0.1879199837,0.00000000
126960.000000,35.2666666667,0.1878726410,0.1844602679,0.1735395781,0.1517159874,0.0569358983,0.1878726410,0.00000000
127020.000000,35.2833333333,0.1878253472,0.1844144341,0.1734982898,0.1516831899,0.0569289942,0.1878253472,0.00000000
127080.000000,35.3000000000,0.1877781022,0.1843686475,0.1734570434,0.1516504248,0.0569221011,0.1877781022,0.00000000
127140.000000,35.3166666667,0.1877309061,0.1843229080,0.1734158387,0.1516176917,0.0569152192,0.1877309061,0.00000000
127200.000000,35.3333333333,0.1876837586,0.1842772154,0.1733746757,0.1515849909,0.0569083483,0.1876837586,0.00000000
127260.000000,35.3500000000,0.1876366598,0.1842315697,0.1733335544,0.1515523221,0.0569014885,0.1876366598,0.00000000
127320.000000,35.3666666667,0.1875896094,0.1841859708,0.1732924746,0.1515196853,0.0568946397,0.1875896094,0.00000000
127380.000000,35.3833333333,0.1875426076,0.1841404187,0.1732514363,0.1514870805,0.0568878020,0.1875426076,0.00000000
127440.000000,35.4000000000,0.1874956541,0.1840949133,0.1732104395,0.1514545076,0.0568809752,0.1874956541,0.00000000
127500.000000,35.4166666667,0.1874487489,0.1840494544,0.1731694840,0.1514219666,0.0568741594,0.1874487489,0.00000000
127560.000000,35.4333333333,0.1874018919,0.1840040421,0.1731285698,0.1513894574,0.0568673545,0.1874018919,0.00000000
127620.000000,35.4500000000,0.1873550830,0.1839586762,0.1730876969,0.1513569800,0.0568605606,0.1873550830,0.00000000
127680.000000,35.4666666667,0.1873083222,0.1839133566,0.1730468651,0.1513245343,0.0568537775,0.1873083222,0.00000000
127740.000000,35.4833333333,0.1872616093,0.1838680834,0.1730060744,0.1512921203,0.0568470053,0.1872616093,0.00000000
127800.000000,35.5000000000,0.1872149444,0.1838228564,0.1729653247,0.1512597379,0.0568402440,0.1872149444,0.00000000
127860.000000,35.5166666667,0.1871683272,0.1837776755,0.1729246160,0.1512273871,0.0568334934,0.1871683272,0.00000000
127920.000000,35.5333333333,0.1871217579,0.1837325406,0.1728839482,0.1511950678,0.0568267537,0.1871217579,0.00000000
127980.000000,35.5500000000,0.1870752361,0.1836874517,0.1728433212,0.1511627799,0.0568200247,0.1870752361,0.00000000
128040.000000,35.5666666667,0.1870287620,0.1836424088,0.1728027350,0.1511305235,0.0568133065,0.1870287620,0.00000000
128100.000000,35.5833333333,0.1869823353,0.1835974117,0.1727621895,0.1510982985,0.0568065990,0.1869823353,0.00000000
128160.000000,35.6000000000,0.1869359561,0.1835524603,0.1727216846,0.1510661047,0.0567999022,0.1869359561,0.00000000
128220.000000,35.6166666667,0.1868896242,0.1835075546,0.1726812203,0.1510339423,0.0567932161,0.1868896242,0.00000000
